,COEFFICIENTS,ENCODINGS
739,1,L_iBCMaLSqkPDx
740,1,L`o@ILHY`p]?U]
741,1,LOwcQAOlLgW}AM
742,1,Lw_`_?oiMWx[D]
743,0,LCk@tQK`@QX}Ab
744,1,LhOOoBs@aSiXwd
745,1,LdO?wDqhcQGwwd
746,0,LOw[AAoqIWW}Am
747,1,LG[ao@q`sQGXwd
748,0,LaaQOrCKB@SgvB
749,0,L@kF_qHX_qT@`n
750,1,LHQBoEt@QThDAN
751,1,LSgogE?TI`}W`q
752,0,LH`kOgaaB@Og~`
753,1,L@wbCCsTEX[PKJ
754,1,LbCAgNCbIXIAeN
755,1,LEgogAgYHTUW`q
756,0,Lq_`C?[[BVEokJ
757,0,L`oY?Er@HXHDI^
758,1,LU_pGC_hMArWIN
759,0,Lx?B_HGYao{LU]
760,0,Lk_@oRGTHgWyhU
761,1,Lk_`_E_YIWxWU]
762,0,Loop@_?DDgx]Y]
763,0,LWccgA_YqQHXwR
764,1,Ls_w@?`CAZP`zL
765,0,Lw_`CAO[qPiXYb
766,1,Lk_@poOQGWWy]m
767,1,LgW`O@q`sQGw{d
768,1,LX_THGOGf@_XZR
769,1,L@qDahUDB?hO{`
770,1,LQWogG_UiWGiyR
771,0,LX_THGGCf@_YjR
772,0,LiABGMKEBg[LLx
773,0,LCshCKO\__x]KJ
774,0,LbCBOqSiA`_iVB
775,0,LbGKPcPIB?hLfB
776,0,LXOXGR?gHbMO`n
777,1,L[@`aCHHIhpkfU
778,1,L[@dACGqESroim
779,1,Lgo_gQ_YqOhXwR
780,1,LkA@cUHIIQhsQm
781,0,LGwBdPK@Cpg~Ab
782,1,LCwOwDr@cQGwwd
783,1,LbOAhBe@IQGYst
784,0,LaaBOrDKB@OgvB
785,0,LBSkCEKiGaQiP}
786,0,Lp_BAIcMDiWJUx
787,0,LoS@oAmaI_zZ@R
788,1,L@UDKEmHgPRXT[
789,1,L``aGI_jFiWJUp
790,1,Lgo@pOgPJ_zZ@T
791,0,LGXbGH_RLkXHeh
792,1,LGdbAHGUU`}CQ]
793,1,LQo_i?oxicP{@]
794,0,LoH_cGQhLcg}IM
795,0,LF@_i@qiKSO}HU
796,1,LgWGpE_IoPYhsR
797,1,LeAaGH_rDgXNUh
798,0,Lgo`_gOXH`yZ@l
799,1,LKaaWI_bDiXJUh
800,0,Lgo@oooTI_zZ@R
801,0,L_s@pOmAI_ZZDR
802,1,LPSA[QKhAwWvTp
803,1,LcW@hPOUIP[x[L
804,1,LwOcG@_YsOiZqr
805,1,LoSgOCaYIP[x]L
806,1,LWo@l@K@Gxg{kl
807,1,LwOc_@O[sOYjor
808,1,LoggA?gyKYW}Au
809,1,L`cHARHM@p]cXT
810,0,LOkPgOpQMPYZ@L
811,0,Loc`OOPUMPYZDL
812,0,L@wHSYL`?qmACv
813,1,LIohO@WXHeayCL
814,1,Lt?[?LAc?ohRNR
815,1,LqAHOCpTaOW~LL
816,0,LWWGsHb@HaWhyb
817,1,LoWo_Ob@J_iXyr
818,1,LhCCSbO[KWWlWR
819,1,LqGgH?aPP`LQvK
820,0,L[G_wOcI_Om\YR
821,1,Lu?w?C_bAXb`jL
822,1,L_[cOCtPETGw{D
823,1,LoWX?`OpGkWw\u
824,0,LWWpG@OSsPYhwR
825,1,LPcaaAcMHk[Glx
826,1,L_w`G@maK_zXIJ
827,1,Lq__S?[sHVBo[R
828,1,LOUaSOSTHYHJt[
829,0,LgHcBA_KIq]peh
830,1,LeOo`_GDARSyu]
831,1,LwGIPOSA@dHkvM
832,1,L{?e?IEACcSHX}
833,1,LWgGwP_YSSiWqb
834,1,LsAaP@CW?{p`|B
835,1,LsOS_aO[_OlZQr
836,1,L[GsCG_IJGWnJB
837,1,Look@G@Pg_oih]
838,1,Li@gCWSD@`LUlM
839,1,L?]PTOpAdWKITK
840,1,L?{sAoT@GaTGei
841,1,LSPPQGh`Dkoij[
842,1,L?x`caPiDXgq`M
843,0,LUOQgBO[oOWjwR
844,1,LOqdAOOxU_hsQm
845,0,LPW@xGGTgsgYkR
846,1,LIWWWBs@GYIXwd
847,1,LUOQgBb@IQGYst
848,1,LdGBOqQkA`_XVB
849,0,LFOgSBIeCcUHP}
850,1,LXGHgHOXDP}T`]
851,1,LEaoaAghDdP}C]
852,0,LiGOgeOKGtH{Ul
853,1,L@[DXIGRgtQhYr
854,1,LBc_wDbBE{Gq]L
855,1,LBKScLIEKyDCQn
856,1,LBgCqKsR@zEBAM
857,1,LBoBWQ[FBYOuPl
858,1,LAwFCBlB@}AI`u
859,1,L?yAxcJ@GwmCGv
860,1,Lgo`_PcaIahyBb
861,1,L`ga_BQUXO{aUZ
862,0,L@wDgohJ_sdOlJ
863,1,LJOAsKs`HRM@G^
864,1,LPc`c?tHPR[eIJ
865,0,LbCAgEsbIXJCgN
866,1,LhCBGEt@QR[EIN
867,0,L@wqCHQELO{dHZ
868,0,Ld_BOFQUPOxLEZ
869,0,LBQHWSpXB[RBBN
870,1,LPI@s_\DOUhfBr
871,1,LhABCFSBPRkdKZ
872,1,LpGI_HPeEUkD@^
873,1,LGsBXaG`Cx\GUt
874,1,LAq@\QHPRO^E?f
875,1,LsGp?AaoBeLYDV
876,0,LpCCWHPqLPkTBZ
877,0,LcKCgLPpBan?xV
878,1,LoWOd@GBRUsh}h
879,1,Lo`HO_Y[Adax]R
880,1,LWo@wSQPROWxhl
881,1,LogP`@OQJYW{Pu
882,1,LaIAXa_[KWWkwR
883,1,Lw_gCP@c_pJ`lL
884,1,L[G_s_QK_Om\Yb
885,1,LoKGK`JH?reKul
886,0,L`I@XBQQdO[X[b
887,1,LA[goDRDKQGwwd
888,1,LQK@kGspEXGW{`
889,1,LCiQgBpDG~II[V
890,0,Loo_QALEQa|fD\
891,0,LIPggdAaB?X}dr
892,0,LKWdGOkPAcV`hR
893,1,L@kHJHPQKPzDBr
894,1,Lp__WCcRD[\O]r
895,0,LkOOoLOK`Q[XYb
896,0,LqGg_B?moOiXyb
897,0,L{?@hASAGXXh]r
898,0,LT@THHCGDCpIfL
899,0,L{?SGWSGQ?pL|L
900,0,LWgAwoOYgOYhYb
901,0,L[CiAHAgDCpIfL
902,0,LooaOCeDb@RPRR
903,0,LCweHAO[IWWgyb
904,0,LFO`QDSp@WqSQ}
905,0,LKcaQISECdg^IJ
906,0,LGigagOk?rmpdh
907,1,LIKJATGMOreSUL
908,0,LacDPGXHHrbP]L
909,1,LDET_SopOr`gxl
910,0,LPgKcD`J_omTEj
911,0,LoW`G@eQgOX|YR
912,0,LPoYOEcBATmQEN
913,0,LPgBcDcRDX[PEj
914,0,L`oBOQolQoyUCJ
915,1,LpGa_AcbHYXRdr
916,1,LwO_oD?UhOzZQL
917,0,Lh_QGf?EEYmA`^
918,1,LdOICT`wCPkPhN
919,1,LKWdGOkPAcVadR
920,1,L@eDSi`wDP]A@N
921,0,L`og_gaw@RKq`^
922,1,Lq@_W?kqGvBsWd
923,1,LKgd_QcHG_rkgN
924,1,LL_BoRc`?pmQEN
925,0,LDoSIYQEKQTQP}
926,1,LATHR?wJwYMQe]
927,1,LPoCiDKFAyuQ`]
928,1,L_pOcPkB@|NSQu
929,0,LPWeAGOm`oYNXU
930,1,LPWTAGoi`oYmXU
931,0,LWoHpCQ@BgW{hm
932,1,LKgahA_caPYXYR
933,1,LIPhACoY_o^hXs
934,0,Lw_`D?aGr@bGvL
935,0,LY@IhP?cOoXVKR
936,1,LgK@gJOMkYGXWR
937,0,L_pAdGsIbDGqTQ
938,1,LKKdAET@AgW\]q
939,1,L?{GjDHI`gW]TS
940,1,LPSDQGkFA}IMa]
941,1,LoS_aG`hcsXirs
942,1,LWgAjCIA`o^I]U
943,0,Lw_``?Q@FgW}Ym
944,1,L{?K`__K?YIZyr
945,0,LOhQgK`PaqWjb[
946,1,Lw_H`D?IDgx[T]
947,0,LOkQaCiQ`o^IYU
948,1,LcWGhSGi@gW}XU
949,0,LGwHhPGIDgW}QM
950,1,L`POaPkB@|MMau
951,1,Lc``AK`X_qXhjs
952,1,LooGpCQaBgW{Xm
953,0,LKH`aK`H_qXlbs
954,0,LCqdDOHHDOXmkb
955,1,LcPAbCiE_o^JYs
956,0,LC[KdKGiCgWZTq
957,0,L[CBp?s@_YII{t
958,0,LC[IbSOiCgWZTq
959,0,LBWCkctHGQHG{d
960,1,LBoAiTKFA{IIe]
961,1,LOhbGK@TaqWif[
962,1,Loog`C?dEWxXi]
963,1,L@wPaHkQ_o|KQu
964,1,Loo@pCQ`FgWwYm
965,1,LcW@pEQ`BgW{Qm
966,1,LF@ON@WB{BKli]
967,1,LCXDT?{B?~EhhU
968,0,Lp_PAHSB_o~C\u
969,0,LATHQHuB?o^eTS
970,1,LOkAk`Ox_wW^DK
971,0,LwG?x@P@kYIHst
972,0,L?{iDOQHSSSOdi
973,1,LgI_WIaQsQIJor
974,1,LO[O[CpHsUIGwd
975,0,LpAgOAUKBDcYVB
976,1,LaSED_WFA}DUT]
977,1,LPSPQHSB_o~ETU
978,0,LOwPWaOp_wW}@u
979,0,LgQ_gIaIiPIZQb
980,0,LqGgH@@IHhHLfB
981,0,LPWbGGUB@p]DX]
982,1,LAsFB?{BA}BHY]
983,1,LPgBbCSB_o~?\u
984,0,Loop?_Oh_wW}Mm
985,0,LpGAoKMB@p]DU]
986,0,L_sPGbOh_wW}IM
987,0,LoWAX@OMkYGkqb
988,1,L@[BbDSB_o~ATU
989,1,LWo@waOh_wW}Am
990,0,LPSBoKMB@p]AU]
991,0,L_wPPE_`oox[E]
992,1,LChFB?{B?~Ai]U
993,1,LpOOaKKB_o~BYu
994,0,LWcAs_gh_wW^MK
995,0,LggOWap@cYIIst
996,0,LcQKPAWd?xdbIB
997,0,L{?IP_Oa?mHKdm
998,0,LWoPWaG`_wW}Iu
999,0,LhOOgIq@iPIIst
1000,1,LATBbDSB_o^aTs
1001,1,LA[HdSK`GOh{Ir
1002,0,L`KCoDuPKQGwwd
1003,1,LWcAq_oh_wW^MK
1004,1,Lp@IBGGRHP}FIr
1005,0,LBKpASK`CpG}Md
1006,0,L@iDLaHPcOhG{s
1007,0,LPKPaKKB_o~CYu
1008,0,LAqHhHIHCoXnAb
1009,1,L_LAR_Wb@rvKye
1010,1,LoB@EGYMLSrX\o
1011,1,LOY`K?orpShgzg
1012,0,L`H@SSpRFQoXdg
1013,0,Lq@gCCLIA`hsva
1014,1,L_U@LGkDDR\JbW
1015,1,LcD_bAGXH`~S_]
1016,1,L``AQJUB@p]DU]
1017,0,LY@PSEGaooW}Lu
1018,0,LWKKaGsIA`k[ra
1019,1,LPIPh@OEbQkWtG
1020,0,LX@@YBKQDkWW{k
1021,1,LGs@tDG`oox[E]
1022,1,Lc`_bAG[_wX\c{
1023,1,L?uA[IlHaTGGtS
1024,1,Ld@_aBGmDkWW{k
1025,1,LWKKcGkIA`k[ra
1026,0,LGeod@_AK{hgRg
1027,0,LCX`aCgm_wW}HU
1028,1,L@LoaBKaDkWW{k
1029,1,LSDoaA_X_wX^c[
1030,0,LAXPSEgeooW}HU
1031,1,LgWCQBkQDg[XwM
1032,1,LSKWcGqHA`k[ra
1033,1,LOYPL@OEpShkRG
1034,0,LgKGWsIIAPUWvE
1035,1,LoW@pAGToox\_]
1036,1,LKW_iBGiDg{WwM
1037,1,LwGgOCIIBPuWvE
1038,1,LPBSQAWpJ`g}be
1039,1,LGLPaFO`cwW}Au
1040,1,LeGSD_gEAPUXzM
1041,0,L_L`AEGycwW}@u
1042,1,L_L_bAKo_wX\c{
1043,1,L_q?\GkDaTIYRc
1044,1,LgD_aBIEFg[Y{K
1045,0,LEW`J?sIA`mWra
1046,1,Lf?EPSKaO_GSV}
1047,1,LHa_x@OEQugXTG
1048,1,LgDAJBGPopW^kS
1049,1,L_q?\DKHBYW{Pc
1050,1,LoagB?HP_p]`d{
1051,0,LOd?z?sQEkXW{I
1052,1,LgH_aAgwoox\c[
1053,1,LqG`B?SIB`mWva
1054,1,L_w_S@olcwW}Re
1055,1,L@eGfOgLGsjozg
1056,0,LbA@KQ\DBOWnjg
1057,0,LD`Cr_oU@ggi}W
1058,0,LD`CsSpLCoohjg
1059,0,L@poI_pHadPIfE
1060,0,LGi@kohBBQiZbg
1061,1,L_L`BCGpaq]pB{
1062,0,L_L_bAKPggX\c{
1063,0,LaD_bAGXoop^c[
1064,0,LBP`I_uIA`Pkra
1065,0,LBo@jaLAA[OO`}
1066,1,LOk@l?iDQqiZbW
1067,1,L`H@SSoZTQohdW
1068,0,LSKFAOlIA`HSvE
1069,0,LEQcKCtHAPPkra
1070,0,LGY`L?oEKxkgXG
1071,0,L_T_aBKiaaswwM
1072,0,LcW_bAGTIgx\_]
1073,0,LsG`COTHAPpkvE
1074,1,L?mCr_hD@p]NHT
1075,1,L?ucJ?gdWrHXmW
1076,1,LaH_bAGTPtP\c[
1077,1,LApOsDgMooW}Ye
1078,1,L_s?[SlHEOx\XT
1079,0,L_Y@KQ\DBS[hjg
1080,0,L`H@SPtDDQokro
1081,0,Lw@gCAHHadPjfE
1082,0,L`H@R@sEDigkro
1083,1,LBa_eO[TBW\Jfk
1084,1,L@poECYDb_vO|q
1085,1,LGw?ysKaGgWyMM
1086,1,LcW_p@OeaYIhsR
1087,0,LaQ?lcGhWgWZLk
1088,0,LcW?xCq`QYIGst
1089,0,LoWGo@qdQYIHsT
1090,1,LoEOS_qIPTIm[@
1091,1,LoQGcBJBPcgr[h
1092,1,LsGaOGMKBDO\fB
1093,1,L_[?YsKqGgW}IM
1094,1,LoW_a@PbTTohdp
1095,1,LEWoXAOEQUHkqb
1096,0,LaDDAJSFAufKQ]
1097,1,Lh@AaDtA_ozFXU
1098,1,L`oaAGgy`pYeQ]
1099,0,LoWP_BS`HWx\A]
1100,1,L`PAJDSa_ozeXU
1101,0,LoWcCAShHWW~IM
1102,0,LWWiG@_YoUGkqr
1103,1,LGwbAGgY`p]cQ]
1104,1,L@p_UCZSb_uOty
1105,1,Lo`@aHKR@xpmbU
1106,1,Lg``ABIaFgW{im
1107,1,LBK`Q`QTQ_gsrK
1108,0,Lt?J@QEA?aSHX}
1109,0,LFCPSPgMoOISrk
1110,0,L[GEWcMA?`PkvM
1111,0,Lw@_Q@_Top]Td[
1112,0,LWWKh_GHCQsyq]
1113,0,LRGWWSLA@`HSvM
1114,1,LgH_Q`GT_w]Tds
1115,0,LBaod@_EbWKKRk
1116,1,LaKGRaHPCPsXyU
1117,1,LoP?qCl`_p[p][
1118,0,LgHAQeGT_wXTds
1119,0,L@eoTA_WQugXPK
1120,0,LeGORAgPgPSw}U
1121,0,LGp`c`Q`BgW{hm
1122,0,LKS`TCOQDXW}P]
1123,0,LwCoOOODYXPSvM
1124,1,LgH?ZF?Poo}S`u
1125,0,LqGc`?KPDPSyu]
1126,1,LHISEagHHSZp|K
1127,1,LBEHSgYTAOg^lK
1128,1,LBWO[EpHkQHGsd
1129,0,Lk@IOEqB@TRakB
1130,0,LWSIp?q@IYIIst
1131,1,L@iPchIPBQg]cb
1132,1,LgoOhcG@GxXkkr
1133,1,LSSopAA@PTGy{T
1134,0,LOiHWO\DAQYjfK
1135,1,Loc`P?HDaqYjf[
1136,1,L_b_FGHHharP}i
1137,1,LGwcaBKaHgWzIM
1138,1,LoIOc`QQQUHlSb
1139,0,LGJb_IHBh`o\dy
1140,1,L_i?wcYTOwgy|K
1141,0,LBE`SBabTOWi|K
1142,1,LO[aS@STH[WX|K
1143,1,LsOo`?_KKXXkqr
1144,1,LoW_c@aRRS[hrk
1145,1,LOTQECgbf@pX|[
1146,1,L_bGIHmE@`rKzq
1147,1,LoE@KPTHb@bHzB
1148,1,L_UOKhIIITPgvA
1149,1,L?yKL_hD?pqkxo
1150,1,LcK_W@rBHPY\VW
1151,0,L`Q_c_qdB`i\Pw
1152,1,L_k@K`jBDQ[Yfg
1153,1,L_MOWgYHAsi\V[
1154,0,LaKOKhKIA`k[vM
1155,1,LaKGLDKIA`mWvA
1156,1,LgH_aAgwoox]cU
1157,0,L_M@T@iDWqiYVK
1158,1,LKEPIaWD?xtaZK
1159,1,L@eop@OEQugXTG
1160,1,LGq`E@WUpQhkp{
1161,0,LCXoE@YDDWstiY
1162,0,LhCAITKIa`PKvE
1163,0,L_UAL`IHI`hsrA
1164,0,LPoO\?oEaq]HPg
1165,0,L_T_aBKiabSwsM
1166,0,Lag_bAGTPtP[c]
1167,1,LGT`S@oLS{WYvk
1168,1,LcI?\G[BATi\Vk
1169,1,LIP_q@kQEg[Xwe
1170,1,LGM_YOkIIWq[r_
1171,0,LGM_YOkIIWq[rk
1172,1,LgD_ICkBC|`qZS
1173,1,L_U?\OkDDXLIrO
1174,1,LGq`aAgioox]C]
1175,1,LcBOEFGR`gprZa
1176,0,LaP_aBKYBg[Xwe
1177,1,LGq`aAgiooxYU]
1178,0,LOLQaBKB_o}U`u
1179,0,LpGaCOMBGoWt\k
1180,1,LZ?x?OS@GWPKf}
1181,1,LGM_YOkIIWq[rK
1182,0,LMGkGOkI?_I}r]
1183,0,LsC_I@MIAhS[vM
1184,1,LGM_YOkIIgi[rK
1185,0,LZ?x?OS@GWPSV}
1186,1,LGM_YOkIIgi[rk
1187,1,LGM_YOkIIgi[r_
1188,1,LbAEAEsLDSX[t{
1189,0,LoHaAGOtbas[uy
1190,0,LBgoLAGQhSLPJ]
1191,0,LdOOoT_YSSWhQr
1192,0,Lw@oC?gHkcvLI]
1193,0,LFGooE_YoOWlQr
1194,0,LW`oR?GCE{qpmh
1195,0,LwAaP@CG`crH|B
1196,1,L_p@cchL``rWrq
1197,0,LKScKCsP_O\Zlh
1198,0,LKPaIKKQ@lSaZ]
1199,0,LGXiAKGYSks@R}
1200,0,LsA_Q@U`GeMsD}
1201,1,LBc_qBUaKSSgB}
1202,1,LUOaoB?mcOYhor
1203,1,LChe`GHDIiOcr}
1204,1,LsO_o@_mcYIXor
1205,0,L[GeG__iBGWmjB
1206,0,LJ__qBPPhcSHB}
1207,0,LKPaIKKQAlSaV]
1208,0,LoE_Q@U`IeMsD]
1209,0,LLGcoBd@_QG\st
1210,0,LWg_s@OksQYhQb
1211,0,LwACd@GI[USl@}
1212,1,LGXaIKGYkkS_R}
1213,1,L_L?[Iu`IeMS@]
1214,0,LgS?wSqPUSHWwd
1215,0,L``BDQ_Tb_p[ry
1216,1,LI`GrGh@EkOqv]
1217,0,LgPOcpODI[SpZ]
1218,0,LOLIc@qhK[SOV]
1219,0,L@sFB_sHAhOST]
1220,0,L@swB_ODAZSPh]
1221,0,LBo@j_sHAkHOU]
1222,0,LBo`aAsLBkHOQ]
1223,0,LKPeCOkD@`LUiM
1224,0,L?{sD_KACkTGdi
1225,0,Lq@oB?ODLhTQlM
1226,0,LBH`JAKPEWpTa]
1227,1,LALbBAKPEPssa]
1228,0,Lq@WAWSD@`LUmM
1229,0,LPQ[CGkD@dHMiM
1230,0,Lw@oCOODTdLQlM
1231,1,Lb@CJDKPDWPUe]
1232,0,LI`aIHKPDTPSe]
1233,1,LR@PQPKPDWOue]
1234,0,LChcIPLPCOqua]
1235,0,Lw@cB?OETdLQlM
1236,1,LBEPTAoIdWKITK
1237,0,LAqBLBOMRUGgPK
1238,0,Lq@WCWSD@`LUlM
1239,0,LoH_SAMQWeKpR}
1240,0,LeACbBGYWcKpR}
1241,0,Lg`@QXKPDWpSe]
1242,1,L`HQAPkPKPqTa]
1243,0,LT@TC_iE@`JMiM
1244,1,LAUA\EOipQGiPK
1245,0,Lk@cCWSD@`LUlM
1246,0,L?uKTChDaWG|Z[
1247,0,LDaEKBqLWOgKzk
1248,0,LWPETAcCGp[plh
1249,1,LwA_d?cCGr\h]h
1250,0,LWPCrAcCGp\pdp
1251,0,LKQdOCkB@XRRKB
1252,1,LpAaH?aIj@_]ZB
1253,1,LwCQHP?GXbHPzB
1254,0,LEWIXBOMOUGkqb
1255,1,LdGGXQ_[OUG[qr
1256,0,LkOOoX_KKWWkqr
1257,1,LsOK`A_[_O\ZQr
1258,0,LBQgW@sd@YKHz[
1259,1,L?]eCHSTH[GH|[
1260,0,LBI_kBSTHXKHt[
1261,0,L?uKTChDcPH|R[
1262,1,L?meCISLD[GIvk
1263,1,LwOOh_G@aRSyu]
1264,0,LwGcP?SAPdHkvM
1265,0,LEIA[EpTaSGkt[
1266,1,Lw@gB?_SGr\plp
1267,0,Lw@ARAGSgpXtd[
1268,1,LdGGTQ_[OUGkqr
1269,1,LeOGdQ_[_OLZQr
1270,0,L@kScb_YcQKXOr
1271,1,LwAaCGcIbD_mZB
1272,0,LwAWOW_IJGWnJB
1273,0,LO[IcaaYOTGZQb
1274,1,LwCcH@@GXbHPzB
1275,0,LBQgW@sd@YHLr[
1276,0,LWHEd@_SIq[pdh
1277,0,LBKWcDsI_WGkrq
1278,0,LFCHLBOM_WHKrk
1279,0,L[GIX_QA?dHkvM
1280,0,L@ioTA_EoqkITK
1281,0,Lw@oG@GPop]Td{
1282,0,L[Ocp?K@@RSyu]
1283,0,LBQ_[HSLHYGLrk
1284,0,LWHcb?_KIq]peh
1285,0,Lo`aAGOtbap[uy
1286,0,LKScKCsPAQ\Zdh
1287,0,L`WOopOs_oi\Or
1288,0,LBgoTAGQhSLPF]
1289,0,L`IAXQ_[kQG[or
1290,0,LP`QaKOTd`oYuy
1291,0,LWDGr@GIK]StA]
1292,0,LG[gKCoXC|KXdh
1293,1,LCeCtChDKRHxR[
1294,0,LAUaSKSLDUKGt{
1295,0,LCiA[QpTIUGgt[
1296,0,LoPgAAa[Gp\pdp
1297,0,LqOGoQO{QOXhqb
1298,0,LsOK_aQ[?OlZQr
1299,0,LHgAsb_kcQWXQb
1300,0,LwAaP@CGC{p`|B
1301,0,LRAwP?_IJGWnJB
1302,0,LdOApPQKKOgkqr
1303,0,LdOAoR_mcQGXor
1304,0,LKQdOCkB@XbaiB
1305,0,LAYiGGsd@RIJr[
1306,0,LOXYCBcS?t[pdh
1307,0,Lq@_aA_xoopZd[
1308,0,LBKoJCOIegGkrq
1309,1,LwGgP?QAPdHkvM
1310,1,L_YAdD_MosiHPK
1311,0,LgHOaiGSocWqt{
1312,1,LwOg`?GDaRSyu]
1313,0,LAUeCHSTHQHJt[
1314,0,LwA_S@aSIq]hTp
1315,1,L`KAIFUBCo|MRu
1316,0,LEQoRAGKCwsrdh
1317,0,L?yQEqGbb?g{xu
1318,1,LWW@\AG``wYZYU
1319,1,LwCGX?gHahQ\rK
1320,1,LkCQGPs@ATQ[rk
1321,0,Le_w@W@GGgGKf}
1322,0,LhGWOpcA?`k[vM
1323,0,Lw@AXAGSgpXst[
1324,0,LoS_QAKiBkYWtk
1325,0,LUGoX?OEaWI\rk
1326,1,LgHOWeGP_wX\ds
1327,1,L_qBDBOMbWgkPK
1328,1,LCqoEAXBLHhZdq
1329,0,Loo`OAOlcwW}@u
1330,0,LwGCT@_S[PY\Qb
1331,1,LOwPWBOdcwW}@U
1332,0,LCYsD@OKCwklTp
1333,0,LQgOsD_MsQIXQb
1334,0,LqAaCGckb@_]ZB
1335,0,LoK_KATHB]IKwd
1336,1,LOkWc@gq_wX^DQ
1337,1,LBK_[BUPKWGkwd
1338,0,LEQpB@GKCwsplh
1339,0,LKQdOC[B@XbakB
1340,0,Li_i@_IAOSPKmm
1341,0,LQg@wSTDDOWylL
1342,0,L`g@QIsJ_o~CTU
1343,1,L_s@oLST`OxYdL
1344,1,LcK@WUTD@QW}hL
1345,1,LGicECWpV?ygxu
1346,0,Lr?w@G@GgcGKf}
1347,0,LwGOWoOEaWI\rk
1348,0,Lu?oOPCD@`UXzM
1349,0,LhGoP`?A``k[vM
1350,0,LGw_iCoXopW}`U
1351,0,LwCARAGSgpXst[
1352,0,LsC_aA_x_wXZd[
1353,1,L_[?r`Ka@i[Wtk
1354,1,Ld@AbBG[_sWqts
1355,0,L@UOtDOIpSiHPK
1356,0,LcKHPOiI@WQ[rq
1357,0,LcK_XOQHBWQ\rK
1358,0,LBa?|_hDB[G[zk
1359,0,L?]aSKUDDSkG|[
1360,0,LcQoD@OKC{hlTp
1361,0,L?]eCKUDBOkKzk
1362,1,L@i_kBST`SlGt[
1363,1,L@qcW@sT`OmIr[
1364,0,LcHKDBG[?wstdh
1365,1,LC[BLPKHCP[\Tt
1366,0,LCMBdOkDASmHj[
1367,1,L`HAXC[BCtqivk
1368,1,LOk?{DKe_wYXZk
1369,0,LoEcO@TD`PImv[
1370,0,L_q@gIWjbWgieh
1371,0,LcH?V_gd@ZRcup
1372,0,LgKOgDgIcw[Yvq
1373,0,Lw@_aA`Dbgouxp
1374,0,LhOOgBoDiXIIsT
1375,0,LKWPQBkACg{W{M
1376,0,L`cALOkDHQXQZ[
1377,1,LcKgCGiYA`k[ra
1378,1,LGiOxGoApQgYtG
1379,1,LWHHbAGS_wX\c{
1380,1,L@U@\G[HaTIHTS
1381,0,LGYoX?oAKxkhRG
1382,1,LoH_bA?woox\c]
1383,1,LqGGWOlIA`K[vE
1384,0,L`acAHKR_o[`lk
1385,1,Lu?p?OKaOgHSV}
1386,0,Lm?cG_iIAOQ}r]
1387,0,Lu?p?OKaOgHKf}
1388,0,LwGOIOoHq`S[vM
1389,1,Loo_QCGuoox\I]
1390,1,Lw@CRB?PooW~kU
1391,1,LOqO\GOEpPkKRg
1392,1,LcKgCGqXA`k[ra
1393,0,LaBOEeGRJGppZq
1394,1,LGwHQEgY_wW}CU
1395,0,LoKc_AdHaQH\sT
1396,1,LOXCw@]EP_slXP
1397,0,LFCcT@OiPOpKvI
1398,0,LGwqH?oAcoxmPK
1399,1,L_M?laHPcShZQo
1400,0,Loo`GAGyoox\G]
1401,0,LoW_a?XdbgotXp
1402,0,LoS_o?shaYIisT
1403,1,L`oAaLSJ_o|DD]
1404,1,LWEBcCsD`Pi]hh
1405,0,LGwhAEGi_wW{Ku
1406,1,L`oBAJSJ_oxLU]
1407,0,LGwHcDoX_wW{`m
1408,1,LsOGoQG\Ag[Xpu
1409,0,LQHAiBG{ooWZdS
1410,1,Loo`GAGyooxXh]
1411,0,L{?cO`EC?Oq}r]
1412,1,LqCoH@?Hq`S[vM
1413,1,LsG_W?qLIgi[rK
1414,0,L{?e?gE_?SPKf}
1415,1,LkCgPP?EAXS[vM
1416,0,LsGOWOoLIgq[rI
1417,1,LWWoL@?AKxkhRK
1418,1,LGYpP?oAhWiiRK
1419,1,LO[HaBIMDg[Wpk
1420,1,LsG_W?qLIWq[rK
1421,1,LoK_oAIpooW}`u
1422,1,L{?e?gE_?SPSV}
1423,1,LgKs?OgIJWQ[rq
1424,0,LGi_lB?IpSigpK
1425,1,LoooOAGioox\d]
1426,0,LXGGiI_X_sWqt[
1427,0,LiCoP`?AQ`k[vM
1428,0,Log_aAcT_wXZd[
1429,1,L_[?qDmQDg[Wpk
1430,1,LgKs?OoHJWQ[rk
1431,0,LGwdCEOhooWw]m
1432,0,LCioEAXBJHh\fa
1433,0,LB`gX@`KDcXIfR
1434,0,LB`gX@`KDcXIf@
1435,1,L?mBd@kD`Q]Ibk
1436,0,L?{HdHIHCpk[cb
1437,1,LoK?\@KHIYqkrU
1438,1,LgW?wDsPcYGyod
1439,0,LOXDcB`Lp_osph
1440,0,LGkgS@oh_wY\Vk
1441,1,L@eC\PKHEO[\\d
1442,0,LCMcR@KH@RUtRU
1443,0,LB`oW``KEcWifR
1444,0,LDIC\OgdQPITV[
1445,0,L@[@[QtPcQHIod
1446,0,LB`oW``KEcWif@
1447,0,LQSAwOtHIQIIsT
1448,0,L@qDLOkDBSMGj{
1449,0,LOXDgB`Jp_osph
1450,1,LOdAq@kbOrqXyk
1451,1,LQH_[@OlLgY\Rk
1452,0,LQE@wCsT`O\YlH
1453,1,L`W?xOWdb_q\Pp
1454,0,L_[GgKWZPTohhP
