,COEFFICIENTS,ENCODINGS
640,1,MDIIKWP@CGpOY\WN?
641,0,MWcEEOa_GBPKceZb?
642,1,M`C_TOXDGrQgSWqk?
643,1,M?\PP@cHMa`gKSts?
644,0,McQ?qQB@MA`iLw\s?
645,0,MWICT?sGU@gWtLps?
646,0,M`D?SoXDFBAoYSjK?
647,1,MgQ?pAR_UA`iLw\s?
648,0,Mw@QA?a_KHokSvts?
649,0,M?yCeQBAMAagkyYk?
650,0,MWICU?s_SAwWlLpk?
651,0,MWIAT?q_TAgWtLps?
652,0,M?kx@O`?fBAoYSnK?
653,0,McIOGoP@eBPSiK{F?
654,0,MpCW@?Q_WRXGcuXp?
655,1,MoAaA_T_kPsMXw]k?
656,1,M@TOI_LgM@iGNXqs?
657,1,MIGcUW`ACOaslK`}?
658,0,MOSwG_P`DIWWWlqM?
659,1,MgQAPWD?TAgXcmvK?
660,1,MBPWA_TOTDcGNwuk?
661,0,MBPOMOD_TAgYCmvK?
662,0,MQ_wG_P`CMWQKXY]?
663,0,MGTOiAPOcrOWKWus?
664,0,MPQGMOD?U`oYCmvK?
665,0,Me?oGoP@e`?qyK]U?
666,0,MCeWGsA?SQpSgiXp?
667,0,M{?DGWACG@[HEGk~?
668,0,M@TOEoDOTHiGNXps?
669,0,MaAoOo`BDL@sK^Cj?
670,1,MCIgSx@CC_qYKpZy?
671,0,MHCcIw`ACOwWhLby?
672,0,MDAiCwP@CGdSYK]Y?
673,1,M_`o@aBiQA`iLmvS?
674,1,Mo@_WoBCNBCsomus?
675,0,MOpGLOE?YaoguE\s?
676,0,MOPo`_BgYBDdPL]s?
677,1,MOpW@_BGMQ`hnWnS?
678,0,Mg@o@a`CNBAqPlnS?
679,0,MCTGhWB?K@phVXqs?
680,0,MoB@H?ecUAohEdtk?
681,1,MOIp_a@oKB`^AfRN?
682,1,McIS?oP@d@DsMK]U?
683,1,MWEDEP@OGIpOiMXp?
684,1,Mh?oGgPHOMWWILY]?
685,1,M_UOAo`BELO[K^Cj?
686,1,McCoGoPDOMWYKXYM?
687,1,MSGgU?saCOwWlK`}?
688,1,M`CoCo`BCjWWKNay?
689,1,M?rPB?YKUSbGUCKi?
690,1,M`CgCkS`CGcsMK]Y?
691,1,MaCoCo`aCYO[LLby?
692,1,MgGo_```I@oW^`lZ?
693,0,M?jQDGHaSOo[KNfH?
694,0,MCUPGoQaGPWWK^Cv?
695,0,MAMSAoP@dBDSMK]E?
696,1,M_UCDXA`O@HZSKic?
697,0,M{?S_D?gG@SIGeJ~?
698,0,MpCOE?``UBPOjKXp?
699,1,M_aoGoP`_MWYKXYM?
700,0,MC[OEo`BEHO[K^?z?
701,1,M_EoGoPh@IWWILY]?
702,1,MCEwW?saCOwWlK`}?
703,0,M_Eo_``bI@oW^aLZ?
704,1,MgW@GgMaGPWWK^Cv?
705,1,MGIosP@CEHoYKpZy?
706,1,MAWgEp`CF@_W^aLZ?
707,1,M?rWCaH`EGiISKlY?
708,0,MSC_io`BDDWWKNay?
709,0,MPCeAoW`CGcsMK]Y?
710,1,M@TOi?UKUKdGKTGi?
711,0,MECoIo`aCSO[LLby?
712,1,M@bGIgb@cS~DQHUF_
713,1,M?piEKS?wIrFaiGj_
714,1,MARPGaD`cD{cR`Sj_
715,1,MoPDC?eDUD@^bOcf_
716,1,M`P@DCp_wB}E@oIx_
717,1,Mh?`G`YaEA_~B``Y_
718,1,MaAaOgpCwH{F_oLJ_
719,1,MKoCbALPG`A]qBCf_
720,1,M?uABgXwGG_^IZCP?
721,1,M?\ECqBGUAlDRR@H_
722,1,MWPPCa@BIE_}bqBE_
723,0,MODaW_XcYBCNoy_g?
724,1,MASpHAB`WF[KFPbS_
725,1,MBcCiOM?[I}AhaWx_
726,1,M@XQGcD_sDwfApPx_
727,1,M`E@QCXaWBzEBGPt_
728,1,M?uRGE_oeGcDIX@v_
729,1,MBoCQpH?kBudaCNI_
730,1,M?NC`qDWE_{AbBDR_
731,0,MpO@oGIRGDa[rOQt_
732,0,MooSOP?HQKBHUXOn_
733,0,MAwH`GeGKBz?eIeT_
734,1,MBQCkObAScrbHKtT_
735,1,M?sqBCQgoEqdbaXF_
736,1,MBaOT?boUGgcxbKj_
737,0,M@iKSEa_KCosR`Uf_
738,0,MW`@iAgCYPdL_PUf_
739,0,MEWPGeAEoYGOMga|_
740,1,MBcQQDC`KIwAgerL_
741,0,MOLB__[iH@{_DTqw_
742,1,MBWOd@KpOIrAg]Wx_
743,1,MBoOM?TqE@gUoglx_
744,0,M@wBPWK_cBOXFosu_
745,0,M`o@gAksIG_XaGsv_
746,1,MAkRACSaKQwEGgul_
747,0,M`oOcEC`gMOiEgZx_
748,0,McoPG?s[_pPHCgqn_
749,1,MGeBWI`CSPzCCETZ_
750,1,MWK@qOI@EpGZoTQh_
751,1,M@aoH_FrAS@UrE?y?
752,1,MBHCUT@OKEwFAbBF_
753,0,MCUPgQ_SCQgZ`GLZ_
754,1,McEDGBoTCAgZaHOz_
755,1,M?Tob?FxACafbHQD?
756,0,M@wCqSIOoQwTGQH|_
757,1,MBKR_D_cWBdDOH]d_
758,1,MPWAd?p_sDyUOohx_
759,1,MaK?LHEISB}EPPHL_
760,0,MPQCg_dPgHzEaCHZ_
761,1,MgoGaAX?YT@^b?Qf_
762,1,M@aoD_FqaWAVQdBH?
763,1,MDoHQ@XAYD@^@_Qf_
764,0,MgoS_HAH_DEheQ_n_
765,1,M@Koq@EPMU?^`H_e?
766,1,MBoCMT@OKEwBIbBF_
767,0,MOsBI@IgWB}COJIl_
768,1,Mb_@oSDOcLwAPatF_
769,1,MagAcAe_wEqRHegn?
770,1,MBK?e`RaKQtbHctP_
771,1,MEW@wOL?wLDLYUHN?
772,1,MBaPcGIBh@ogErbh_
773,0,MKWEP@[HO`CYTgI\_
774,1,M[AGkCcB@GcpegSF_
775,1,MagOo?wEZG_heOSN_
776,1,MKEDGsaAOSUB?{@u_
777,1,MggOo@cQaQ`HlGdF_
778,0,MCwGTDSCpPAhMOO|_
779,1,MWW@Y@aDa`hGsIcF_
780,1,MG`pQOgAEM@ZRGBS_
781,1,MGw@iCwEIP`GtOSF_
782,0,MWWKP?sCI@cklgeT_
783,1,Mcg?wDasCA_W}BEX_
784,1,MoKOQO_OdRSGLkfE_
785,1,M{?@DAP_oIKWMyiw_
786,1,Mr?KOQA@IO`GjUJ^?
787,0,MKW[AEGC_IOgigYh_
788,1,M]?KSBAGQCH?Weje_
789,1,Mu?PGOO`_aWGKT|X_
790,0,Mh_OW@PIIIcogeO~?
791,0,MgKPGT??o\WGKS|P_
792,1,MpGOKS?Co\WGKS|P_
793,0,M?{KK]?@GEOWUKlP_
794,1,MWoZ?@GB?rPHCqPv_
795,0,Mr?DAW_R?PB?rKSv_
796,1,Mu?OSO_OSdGH[NfH_
797,0,M]?KQBAGQCH?WfJe_
798,1,MPW?tGaWTBQHBcO~?
799,0,MooGg@acaCgXsAuF_
800,1,M`g@oIQiC@`xAolX_
801,1,M@UHKDE@cTy`PLoe_
802,1,MBPB_scSOLo?KuvS_
803,1,MPW?spAgHBQhAiG~?
804,1,MkOOo@cP_hBK[H`t_
805,1,M@sAw?]iEO_WV_DR_
806,0,MKgWWAWBAE@qMSKJ_
807,1,McoOoPOAYCcXt_UF_
808,1,M@bBSDooeGcArG@v_
809,1,M`oP_GHEWabZ_QTF_
810,1,M?w`RCXcMB@JqMCQ?
811,1,MBa?Rcp_kKkcx_ki_
812,1,M_qCcBWQWE_~G_td_
813,0,MOq@kQAOWU_|I`dd_
814,1,M@YGSx@GC``~@HbU_
815,0,MgP@QSQCGuAW^_ct_
816,1,MW`@WiACgJ@~A`If?
817,0,M?{SG_dC^?oXiqcH_
818,1,MIo?yWPCDCcWn?eY_
819,1,MDg?]S`cC__wnAcY_
820,1,M@MBPOLCSjTHIKZS?
821,1,MBW@adH_[DyE?EtN?
822,1,MX_@w@EGiB`\AAkn?
823,1,M@kOpGPIY@_}b?Sv?
824,1,M?qq_cHJGFyF?CtN?
825,0,MGp@KgqCYG_~a_Ov?
826,1,ML_HD@pGGR@|B?kn?
827,1,MPP?kiAAyG_~B_Ov?
828,1,MBoAHaT_kEiRQh_x_
829,1,MX_@wAICqD`iHQYx_
830,1,MhO@gAkEIggX_Gsv_
831,0,MWoQa@OH_rAhe@On_
832,1,MMGWWAcAaG`PUx?j_
833,1,M@bOW_hPUD_vQiAK?
834,1,MA[B`HEHKB{@IPct_
835,1,MBEAogpCkH{BOcJY_
836,1,MTG@iAaQgH`]AoQt_
837,1,MX_@eGaHGPa|A`JT_
838,1,M?{?baboV?rA`XU@_
839,1,M@e?[_fpE@wT_Xkq_
840,1,MCiQD?[Iga_~aC]H_
841,1,MpAGcAE@osa}I_]e_
842,1,MaIBA@b@xE{AFGJ[_
843,1,Mc@_`aTQWD`ovMq{?
844,1,Mo@_P`BKYa`hWN^S?
845,0,Mg@o@_XALJHiYS^S?
846,1,MOXOF?E_kHskSuHs?
847,0,Mg@o@i@AMBAsSv^S?
848,0,MgB?JWDODAgYSnNK?
849,1,M@RWA_TGV@gWDhsw?
850,1,Mk@H@DH@E@_[WZis?
851,1,M_RCBPD_U?oXMpdk?
852,0,MaB?RPD_UAoHMpTk?
853,0,M?\YAQ@CER?pKsps?
854,1,Me@O@oB@LBGiWvds?
855,1,Mg@o@_Y_KoiiwSuw?
856,1,MXAOb?E_UAchMhLk?
857,1,M_JGPGhAgWo{KmAn?
858,0,MHCoI_X_iHAsMK{F?
859,1,MP`CWe@oK@_WqWus?
860,1,MsCO_oAOhC`ouMZb?
861,0,MWEBOgEOdD@GjKZb?
862,1,MEGobOEOhC`OuMXp?
863,0,MAdT?aPoK@_YQWus?
864,1,MBo?q{@gGDGIGCVn?
865,0,MS_gEoP@E@oWnIq]?
866,1,MEHOaoEOhC`OuMXp?
867,1,MX@AgaH_M@_YQWus?
868,0,MCopAoD_cCwWKNVQ?
869,0,MgA_iOX@F@_wnJON?
870,1,MN?PAcEGeD?OFK|n?
871,0,MoAcAoP@e@oWnZQM?
872,1,Mo@_H_boWRBeSs\s?
873,1,MODoH_BaoeEtSSpk?
874,1,Mg@o@cI@MR@ctUps?
875,1,MwAKA@EOCQoXKxlk?
876,1,M_R?bCRgSEcYTw\s?
877,1,M_H_PcXaWFOkUS\w?
878,0,MOTOJ?EaM@a[tTIs?
879,0,M_bOBQA_UAchMpLk?
880,1,MwA?bQA_EAchKxlk?
881,1,MKAwG_X@CbOwnJON?
882,0,Ma_o@_RHjB?oYTls?
883,0,M@owAgEGeDHOciZb?
884,0,Mg@oCgI@MBCstUps?
885,0,Mw?s@?`GeDHOsyZb?
886,1,MGLOH_b_WRWiSs\s?
887,0,Md@O@_RPiB?sUTls?
888,0,M`B?bCRaTAoWCzKw?
889,0,MWPAcoP_E@_]WWus?
890,0,M_bOBOEgEAchMpLk?
891,0,MW@qD?I@LacotUps?
892,0,M?soD_RcYBArSohk?
893,0,M[AOb?EgE?chKxlk?
894,0,MB_qB?eClI_oSNuk?
895,0,M?koJGEGsRKYSK^S?
896,1,M?kcJBDOkRCYSSvK?
897,1,MODkG_RPGaoqWtps?
898,1,MSDGE_MAcXQ[K^Hr?
899,1,Mo@_H_bagbPhTXYs?
900,1,Mo@_D_RbHBKgwu`s?
901,1,Mg@o@_J`IHOoyuis?
902,1,Mb@?bAboSIoGCx]w?
903,1,Mg@o@_J`EHOoyuiw?
904,1,Mw?s@@AOdD@gyMZp?
905,0,Mo@_H_bacappXTYw?
906,1,M`@o@_R`iBOsQTls?
907,1,MBSSAoEGiC`GjKZb?
908,0,MOTOJ?EaKHwgtTHs?
909,1,MYAOb?E_SQoXMpLk?
910,1,M?[w`SCGER?otKps?
911,1,M[AObOAGEAchKxlk?
912,1,MgAoG_X_YHBS]L[F?
913,0,M_F?JCbcTA`WvEJK?
914,1,Mb@?bCRaTA_WSzKw?
915,0,Mo`W?_P_M@oYqWus?
916,1,MChX@S@?e@_[WZis?
917,1,M_XABAbcSI`okuY{?
918,1,MARPAgDDKW`osmp{?
919,1,M`G`HHDQWE`onUp{?
920,0,MgKGDGT?WgsW^d]J?
921,0,MOXGD`aCN_s_SMf\?
922,0,MoBOK?QCuKqIMS|U?
923,0,MoBOI?aoSDamfDQm?
924,0,MoSOW?IKeHagmUaH_
925,1,MoPOW?SPePcKs[UU_
926,1,M`E@AoiCiPaYdwZp?
927,0,M_d?eGbPT@okCZ]w?
928,0,MwAOB?acEAameDVm?
929,1,MKSCMSI?gEA]MSu`_
930,0,Mq@GaCP`OM?YmWss_
931,1,MKKIHIS@GIOWUlgX_
932,0,MoIOB?I`SarIe\[i?
933,0,MIQDD@[OKH_iipU`_
934,0,M?tIHIS@gMOWUKkP_
935,0,MIQ@LHKOKI_iipT`_
936,0,M_d?eAR`UAdILXYw?
937,1,MCkGIp`CCLSW]`JJ?
938,1,M_I_JIHSgSdSsyXb?
939,0,MOUHB@KIESbGLwla_
940,1,MoPO`@@PXEcqTc^S?
941,0,MEPGdA[@e@_iqgu`_
942,1,MoWOS?P`YPDSk\Af?
943,0,MWE@R@KaECbILwla_
944,0,M``WAOB?TTJ_gr]`_
945,1,MEPOp@``WBOgtc^S?
946,0,MEWL?oiAI?aKK^EZ?
947,1,MKPCMSI?gEBMMSu`_
948,0,Mq@C`CP`oI?YuWss_
949,1,MWETGOO@_QyHCkwY_
950,1,MDSO[?XPYPCSK\Af?
951,1,MGgpH@Q@eQcoyK[V?
952,0,MKBOU?s_c@i]eEBU_
953,0,MO[EI?qME@_guLDP_
954,0,McaDGO[?w_tHCL]A_
955,0,MRCOM?WIigaIC[YQ_
956,0,MCFWQ?sGcDi]EEBU_
957,0,MaW?[@UqDO_Ws\DP_
958,0,M_i?MWgAXCyHCK[Q_
959,0,M_MCKWgAh?yHC[YQ_
960,0,MCFOYOcQGDg^ECEu_
961,1,M{?GGgQOD@OgYttn?
962,0,MKDCYSQ@GIEKksgX_
963,1,MhAAQHBGMD@OTfe?_
964,0,MoKGKCIDOVQLCSwH_
965,1,MCLBAoT@XPKIIdDF?
966,1,M{?P?c@oG`?scjnF?
967,1,M?ZCF\?gG@WICeIu?
968,0,MDIQKOW@Z?gGUdYI_
969,0,M?tCLQS@qHQGUKgX_
970,0,MKKPDAKDOLMGSUWH_
971,1,MgGgHGY?SpTIUXDF?
972,1,My?G_cQ?TR?qddTF?
973,0,MCSoWp@CSTWtHAH^?
974,0,MGQoc`PAXXXSHAG~?
975,1,MgGgHGY?WpTIUXCf?
976,1,MCLBBOT@XPKIIdCf?
977,1,M?tPB?UgUAbKEDNG?
978,1,MGwOI_U`IPDUeC?~?
979,0,MwCSCGCQO_pSger`_
980,0,MEE@wOLBHCgsCIHE?
981,1,M_gsAGBScBPQWfe?_
982,1,MoK?kOKHOVYHCKwH_
983,0,MoWP@CGKie@_gUY`_
984,1,Mq_L?SO`@?gQEGl^?
985,1,McK?kYCHGILGKLhP_
986,0,MsCWAGCQ__pSger`_
987,0,Mo_`I@BgeDCocZe?_
988,0,MSK@eOKPOLEKKUWH_
989,1,M{?EAPACPCBagL]`_
990,0,MWKEW?Y`QACKksXP_
991,0,MwGOA_EHGstQJE?~?
992,1,MgE?eAe@iKhIMSla_
993,1,M_w?Wgecg`PW\_kf?
994,1,M_h?ghKIYAcgweXw?
995,1,MwAOS?HOYXCTK^Cf?
996,1,M_P_Qc[`gdPccer@_
997,1,MGYPHGQ@UPDSKl_t?
998,1,MooOB?IIUcbHUCNI?
999,0,MATObAE`SadHyK]c?
1000,0,MoKO`@CQLQaWuWts?
1001,1,MCkOTOQ@WcsW\T]F?
1002,0,MAPgpHPGgk?wyC]r?
1003,0,M_s?qOJOdBeHSzAi_
1004,1,M_Q_RIQPcLIKXT[N?
1005,0,MKHPI?[_c@hjIS|S_
1006,0,MBEWDOK?LhE``Mgx_
1007,0,MaDAGiP`oI?YUwow_
1008,1,MBKWKOK?YQ`LDK{A_
1009,1,MoE?U?UKYKdKMTLa_
1010,1,MEAoP_dWge@Hhqt@_
1011,1,MGYPGgQ@UPDSKl_x?
1012,0,McCaDOX@hOkQUWbn?
1013,0,MOUAJ@KadCa[KzIa_
1014,1,MQBCJOcAoHo]EdEe_
1015,0,MKB@MDH_KGbIqLua_
1016,0,MQEKE@D_S@r@jEXX_
1017,0,MKPOU?s_c@i[sURS_
1018,0,MC[OF@KWSW_|DpWi_
1019,1,MQQCXCaHod?gsmUD_
1020,1,MSWGYGPQGCdS[mAN?
1021,1,MAkPKOK?xQiHCK{A_
1022,1,M_h?ghHIYAcgwepw?
1023,0,MgKOI?U_eGa]qcxU_
1024,1,M`c@_oMAiBaZCvPr?
1025,1,M`g?hQHIEB`ZAWlN?
1026,0,M_w?WkPcg`OW\`gz?
1027,0,MoWWO?QgIOdKK\FV?
1028,1,MgEGWEP@ETCSK^?z?
1029,1,MG[DC`U@ePCsKLae?
1030,0,MiASCGHOX?oPEyXu?
1031,1,MBKWIOWAHSggc[]A_
1032,0,MGqOw?pcGdPW\?kn?
1033,1,MSWG[AQ@ePCsK\?v?
1034,1,M{?GEIO@Q?hJCmYY_
1035,0,MCkICp`CCLOW]ajJ?
1036,0,MO[AY?XgiPCSK\Af?
1037,1,MoESG?SDZ?dLDDWY_
1038,1,MG[DD@T@ePCsKLae?
1039,0,MoKGK@KHGVYHCSwH_
1040,0,MsCOE?SHY_dLDDYI_
1041,1,MhAASHBGMD@OTVe?_
1042,0,MccCgP`CcHOwmAjN?
1043,1,MCYWSOo@EPDS[kAn?
1044,0,MoWOQ?QHiSckK\DF?
1045,1,McK?iQQHOLLGSTWH_
1046,0,MOwAS_pcgbOW\`Ij?
1047,1,McSCgP`CSHOwn@JN?
1048,1,MwCCSOo@EPCs[mAn?
1049,1,MoKOEOAPHcqHES{Q_
1050,1,MoWW@GCOhEHSoeY`_
1051,0,MwGGSAP?eXCsK^@V?
1052,0,MCkAWp`CSLOW]aHZ?
1053,1,MoKOW@AKePcgsMUP_
1054,0,MOqAiOK?xSiGmDJi_
1055,1,M_i?gpK_WRSWkeqk?
1056,1,McGaHOT@XOkQeh@V?
1057,1,MGYQQCaGol?gsmTD_
1058,1,MEW@KoiAYG_kK^CJ?
1059,1,M`a@`OTAUDcYXo]k?
1060,1,MoDOc@CQdI`W^RIi_
1061,1,MKoOc`PaGDOwnAan?
1062,1,MoWOa@GQTK_wkyki_
1063,1,M@eCXCXKKHfcWeou_
1064,1,MBBBCgwDSKogjZOj?
1065,1,M@UAdAboMGiAhoix_
1066,1,MBPQIECKodeCGiYt_
1067,1,MA[PWB_OtHdcIWCf_
1068,1,MdA@H@bEpERHAXHu_
1069,1,Moo?k@aHTRHZO_Sf_
1070,0,M@wP_aHSUJIa_FPN_
1071,0,Mw_@WIAChBLHQaIn_
1072,1,M?[bDCTcYB?MiZAc?
1073,1,M?{W`@QEDEqpq@HF_
1074,1,M@w?jALQeB_]`R@E?
1075,1,MBaAXQHGSJmCa`RD_
1076,0,M@dEI@LQMAeFGqQL_
1077,1,M?uQHAEHcpaXqcou_
1078,1,MRC?p_XEpJP`QXHe_
1079,1,McaAc?roKB@Joqse_
1080,1,MRO?m?iQShoGLhax_
1081,1,M[C?yOcGOTIWvGQl_
1082,1,Mw_QC@OCoxBI]?pt_
1083,1,MwOHOKO__CeQp[Pv?
1084,1,MUO?m@abE?_W~aAX_
1085,0,MJG?tOsOOe_hMqPL_
1086,0,M@q@LW`CKQblIGeL_
1087,1,M?{Q`@aIXEaYr?Cf_
1088,1,M@s?jALREB_[rB@E?
1089,1,MsGWO?oQQK@bK{HX_
1090,1,M?uQHBAJCFa^AP?u_
1091,0,MEW?]Y@WGGcOK}cU_
1092,0,M`QCIBICsIe]GqOl_
1093,1,M`WPCAIETbB[AQKj_
1094,1,M?uQHAEHcpaXqcoe_
1095,1,M?uQHAEHcpaXqcoe?
1096,1,MWW?]G`PJ?oOK|JU?
1097,1,M?]U_S@DCb?YlRGy_
1098,0,MkG?w?moC_akmbAJ_
1099,1,MkGEOQgB?IColsSF_
1100,0,M_MAWX_SCRCHkKcy_
1101,0,M_k?MY_WGQdOLLah_
1102,0,M`Q?YSHDCf@YLqGi_
1103,0,M?{QQ?ehCgggn@CJ_
1104,1,MoK?kCoWSVCG\L_i_
1105,1,MpCPG?WSSVEGK^_i_
1106,0,M_[CcSDDCb?ylRGi_
1107,1,M_wOK?MsCoain@AJ_
1108,1,MKBQKOoAPPBId\AE_
1109,0,MN?PQCgKI_`?OLfe_
1110,1,M?xWQQ@@EdP_Sgse?
1111,0,MEoYAOgGa`?`oLJe_
1112,1,MsGOKOCAYOqHc{[Q_
1113,0,MoKCSCoSSRCHk[ci_
1114,0,MsGOQOCHOLXHCk{H_
1115,1,Mu?Y?W?@Oa@UcpZh_
1116,1,MgWOgDGAWqhHm?dF_
1117,0,MOwK`CgCWPdHv?EF_
1118,1,MoK?kGoWWQdO\L_h_
1119,0,Mx?KGQA?GMLGSu\P_
1120,0,M?]WEGHOZ?oONNJU_
1121,1,MSD@Y@WIKDhjHojD_
1122,0,MPa@XGKC[EfMGZ@d_
1123,1,MBQ@dCb_kKsSPomh_
1124,1,M@qAgeQcSEyAGPp{_
1125,0,M@i@HkIEcU@\EPbE_
1126,1,M@qSHAIDSHd]`P_h_
1127,1,MGeAXAF?s[{SWr@d_
1128,1,MAUBCrAGKJtCBIbT_
1129,1,MAwBSQBGceu?JPBF_
1130,1,MBWCF?tSKByE_i_x_
1131,1,MBo@`cT_[FQKEJUX_
1132,1,M@wA`gLIWBjMGIeS_
1133,1,M?]I_eEOKLwEQEKy_
1134,1,MBW@dK`ScQwD?abN_
1135,0,MaS?[IDLH@c[PqPT_
1136,1,MPo?]I@LH@`{B@JU_
1137,1,M_s?MBPiH@`}B?Qx_
1138,0,MhO@WBEAMB`kHqKu_
1139,1,Mp_@o@QHeH_xaHov?
1140,1,Mw_WG@O?KYpo]j_x_
1141,0,Mco?sCYBKaoo[qLP_
1142,1,MgB@QBW?[demGicd_
1143,1,M?uOWe@KgJo]AaAy_
1144,1,Mp_@W@EHMB`hIrGu_
1145,1,M`gPO?hHiD_xbWhF?
1146,1,MO[?yAQsCDgg]bAH_
1147,1,MQKSa?K@y_oJCM[Q_
1148,0,Mw_OoGOCcLPW]EjN?
1149,1,MgW?sCY@Kqoo]oLP_
1150,0,MsGQO?gHcIcsK\Sj?
1151,1,McgOgOoAKIpo]pOx_
1152,1,MwOQGW?a?Aas[nLN?
1153,1,MHBPo@W?[YhYWicd_
1154,1,M`S@IBPeG``|A@Qx_
1155,1,MOsWg@OCKYpo[J_x_
1156,1,MsGWOC_BOLDK[kJN?
1157,1,M_sOWPOCKYpo[i_x_
1158,0,MGbRGAW?[Ua]IXcd_
1159,1,Mgo?qIQID@`|@_lX_
1160,1,M@wAMAb_kEfUDUQX_
1161,1,M@dIICk@THhdH`wh_
1162,0,MDSGqBBCTDFcGDfh_
1163,1,M?uBKKPC]@oOyVKq_
1164,1,MoQ@IIGEXChXEhbe_
1165,0,MKWGUTC?OXGlLDP\_
1166,0,MGq@iJGAXCdXCpRe_
1167,1,MQaAdECBLQp?dYjK_
1168,1,M`oP_GHJGabXaOtF_
1169,1,M?m?xCLgMP?hnOsC?
1170,1,M`o@gIPEYC`Y`PQj_
1171,1,M@KoE`DRIbCTKNcO?
1172,1,MPo?mGPgL?`yJOsu_
1173,0,MWgOsGADQPCX[pJT_
1174,1,M`cGP@dgHHAxacsf?
1175,0,MooK_@cP_TBLT?on_
1176,0,MgoOg@S@jOdKU@BN_
1177,0,MC[EPRCDO`CW\HMT_
1178,1,MCw@bW`AcAp\HRCF_
1179,1,MGsWa@S_EOcX\`UH_
1180,0,MwAHCK_?owAijGPt_
1181,1,M@wEo?]iCO`WV_EJ_
1182,0,MKgWWC`B@EBOySKJ_
1183,0,MoWAW@gqPEAOtL@F_
1184,1,MC[Pa@SqCAc[L`UH_
1185,1,M@wOe?XgLG`yJOou_
1186,0,Ms_?sOQDQPCX[pJT_
1187,1,MooKC@cT?TBLT?on_
1188,1,M@sOQ`EkHHAxaHKf?
1189,0,M?{X@OaCQiAg]PSl_
1190,0,MUAXCO_?owAijGPt_
1191,0,M@qDHPDCcBbZQb@D_
1192,1,Mk_?sHSQCAcX\`UH_
1193,1,MIo@M@iaCPag^_EH_
1194,1,Mh_Gg?{?UPckL`UH_
1195,1,M@oqAd@IiJIAdEP^?
1196,1,M?xKA`dGf@QPactF?
1197,0,Mgo?s@[gEGaiL`QJ_
1198,1,M?xOo_dhHBPhacTF?
1199,1,MRG?s`aWXIoPAiG~?
1200,1,MgoAoOqCQa`HkRDF_
1201,1,MWoSW@AEQKBK[H`t_
1202,0,Moa?g`EXDTPJAIO~?
1203,0,MGwOXKADa@`KuQcF_
1204,1,MBcAYGdCkBuECcNI_
1205,1,MPI@sQGPCpaWqcrE_
1206,1,M`a@oA[PSpaWqDTH_
1207,1,M@i?\U@GUS{CB@BN_
1208,1,MSg@UBOQS`cXohQh_
1209,1,MIP@iJGAXC`XEpbe_
1210,0,MKWCTF@BO`AkLHa\_
1211,0,Mco?wOqGiCgglRAF_
1212,0,MKoPc@gPORAhf?On_
1213,1,MBEHKDE@cXhbOmoe_
1214,1,MAgqQCSKKVWEGCu{_
1215,1,MgQ@aJGAXCbYDo^E_
1216,1,Mg`?hI`GhCemB?J^?
1217,0,MggOoGIDQPCW{qIx_
1218,1,M_wOoHGocA`X\RQH_
1219,1,M`IP_B_PSTaWrHPT_
1220,1,M?mBB@hiD@t_HdJq_
1221,1,MQIBOeCCkjS?cyZS_
1222,1,M`o@gAXEYT@XaOQf_
1223,1,MgQBC@UCpPpIDote_
1224,1,M`oH_QH?SrBXaQTF_
1225,0,MKoSPCQEODA[sqal_
1226,0,M`c?s?mpD_agNBAJ_
1227,1,MBEGhKgb?WCOs[Sf?
1228,0,MgoOcHAH_bEheA_n_
1229,1,MWIBc?UCpPpIEote_
1230,1,M`o@gIPEYC`XaPQj_
1231,1,MAYBcPH?kRq_xegi_
1232,0,MOi@sQCOWT_}H`Ud_
1233,0,MPo@iAacoEdXGpRd_
1234,1,M@MBP@b_satHHWZS?
1235,1,Mc`H@@pGgJTMB?I~?
1236,1,McoOoOoAY@hHt_UF_
1237,1,MgoOgHCE_EdX[aRD_
1238,1,MAwQAd@IgFiEcERN?
1239,1,Mh_@W@hgHB@xAiIn?
1240,0,MooK_@gPObAjcJ?n_
1241,0,MOi@w@EhDC`zAHOn?
1242,1,M@kIH@egDC_xbHhF?
1243,0,M@kQP@ahDA_xaiGz?
1244,1,MBo@acY_[DuDADJN?
1245,0,M@kOogPGy@_}b?lJ?
1246,1,M`o@SAYEUB`\B?JN?
1247,1,M@kSP@PIY@_}b?Sv?
1248,1,MAi?]Q`cE__WnBAY_
1249,1,MpO@oAHDYB`\B?lN?
1250,1,M?yTCBGQWD_}H_ud_
1251,1,M@YAFHHMCDxaOeJi_
1252,1,MB_bHPDASVPPCupw?
1253,1,M@wDDPHDDP@}@?qn?
1254,0,MP`@kOcOWU_|I`dd_
1255,1,MDgPDIAFCB@}B@In?
1256,1,M?m@RPPQF@oIJOc}_
1257,1,M_pGH@dgHDRHbCov?
1258,1,MggO`@cDaQdHm?dF_
1259,0,MKKQQHC@gICmNGH\_
1260,0,MgoOcHOEQHAYsHcf_
1261,0,M@Y?lU@aCQhN@_`N_
1262,1,M_sCa?]YE_gHMBDR_
1263,1,MKgWWC`B@EDOxT?j_
1264,1,M?yOT?epD_agn`AH_
1265,1,MSQ?l?ssCOpGnaAJ_
1266,0,MOkQW?oqPECOtL@F_
1267,0,MM@PSG`POP?r`uCF_
1268,1,MpG@cAQcoEcyIotd_
1269,1,Mog@o@QgdO`z?WlN?
